timestamp,action,joint_positions,gripper_state,object_id,success,action
0.0,[nan],"[-0.21350522  0.1840274   0.55067486 -2.247527    0.5754095   2.893333
  2.2104874 ]",open,object_01,True,place
0.1,[nan],"[-0.21342593  0.18249688  0.54888886 -2.246815    0.56349385  2.8871648
  2.2213614 ]",open,object_01,False,
0.2,[nan],"[-0.21196148  0.17540567  0.5391783  -2.24108     0.50449175  2.8549352
  2.2768033 ]",open,object_01,False,
0.3,[nan],"[-0.21163741  0.17113152  0.53423005 -2.2318585   0.46766272  2.8314877
  2.3120358 ]",open,object_01,False,
0.4,[nan],"[-0.21117015  0.1695296   0.5318824  -2.2275872   0.45344135  2.82096
  2.3256946 ]",open,object_01,False,
0.5,[nan],"[-0.20941521  0.16320261  0.5210942  -2.2097757   0.38331044  2.7696095
  2.3918333 ]",open,object_01,False,
0.6,[nan],"[-0.20793095  0.16294031  0.51614827 -2.1993356   0.34029496  2.7429059
  2.4311981 ]",open,object_01,False,
0.7,[nan],"[-0.20691964  0.16289434  0.5133016  -2.1910346   0.3074011   2.7215931
  2.4623523 ]",open,object_01,False,
0.8,[nan],"[-0.20620878  0.16276214  0.5123492  -2.1835535   0.2672424   2.6962643
  2.5009375 ]",open,object_01,False,
0.9,[nan],"[-0.2056994   0.16251901  0.51216424 -2.1814544   0.25266075  2.6877577
  2.5154645 ]",open,object_01,False,
1.0,[nan],"[-0.20282348  0.15761839  0.5121757  -2.176265    0.19710903  2.650329
  2.5727453 ]",open,object_01,False,
1.1,[nan],"[-0.20166485  0.15450473  0.5121532  -2.176162    0.184542    2.6398704
  2.5869176 ]",open,object_01,False,
1.2,[nan],"[-0.19478248  0.1365232   0.5122286  -2.1762345   0.13546664  2.5898566
  2.6458237 ]",open,object_01,False,
1.3,[nan],"[-0.18984456  0.12405021  0.5123183  -2.1773572   0.11124524  2.5596542
  2.6766398 ]",open,object_01,False,
1.4,[nan],"[-0.18788952  0.11954568  0.512339   -2.17778     0.10228545  2.5485938
  2.688216  ]",open,object_01,False,
1.5,[nan],"[-0.18067622  0.10528959  0.5125025  -2.1794395   0.0726247   2.5113287
  2.7275999 ]",open,object_01,False,
1.6,[nan],"[-0.17784394  0.09948484  0.5125211  -2.1801703   0.06016349  2.4961774
  2.743796  ]",open,object_01,False,
